% time	cellId	IMSI	frame	sframe	RNTI	mcsTb1	sizeTb1	mcsTb2	sizeTb2
7.626	1	18	763	7	14	28	2196	0	0
7.627	1	23	763	8	15	26	1836	0	0
7.628	1	14	763	9	16	28	2196	0	0
7.629	1	24	763	10	25	24	1620	0	0
7.63	1	1	764	1	26	28	2196	0	0
7.631	1	17	764	2	27	28	2196	0	0
7.632	1	3	764	3	28	28	2196	0	0
7.633	1	8	764	4	34	28	2196	0	0
7.634	1	23	764	5	15	26	1836	0	0
7.635	1	16	764	6	35	28	2196	0	0
7.636	1	24	764	7	25	24	1620	0	0
7.637	1	5	764	8	36	28	2196	0	0
7.638	1	2	764	9	37	28	2196	0	0
7.639	1	19	764	10	43	28	2196	0	0
7.64	1	6	765	1	44	28	2196	0	0
7.641	1	25	765	2	45	22	1383	0	0
7.642	1	4	765	3	46	28	2196	0	0
7.643	1	22	765	4	48	28	2196	0	0
7.644	1	12	765	5	49	28	2196	0	0
7.645	1	13	765	6	50	28	2196	0	0
7.646	1	20	765	7	51	28	2196	0	0
7.647	1	21	765	8	53	28	2196	0	0
7.648	1	25	765	9	45	22	1383	0	0
7.65	1	22	766	1	48	28	2196	0	0
7.721	1	15	773	2	1	28	2196	0	0
7.722	1	9	773	3	2	28	2196	0	0
7.723	1	7	773	4	3	28	2196	0	0
7.724	1	10	773	5	4	28	2196	0	0
7.725	1	11	773	6	13	28	2196	0	0
7.726	1	18	773	7	14	28	2196	0	0
7.727	1	23	773	8	15	26	1836	0	0
7.728	1	14	773	9	16	28	2196	0	0
7.729	1	24	773	10	25	24	1620	0	0
7.73	1	1	774	1	26	28	2196	0	0
7.731	1	17	774	2	27	28	2196	0	0
7.732	1	3	774	3	28	28	2196	0	0
7.733	1	8	774	4	34	28	2196	0	0
7.734	1	23	774	5	15	26	1836	0	0
7.735	1	16	774	6	35	28	2196	0	0
7.736	1	24	774	7	25	24	1620	0	0
7.737	1	5	774	8	36	28	2196	0	0
7.738	1	2	774	9	37	28	2196	0	0
7.739	1	19	774	10	43	28	2196	0	0
7.74	1	6	775	1	44	28	2196	0	0
7.741	1	25	775	2	45	22	1383	0	0
7.742	1	4	775	3	46	28	2196	0	0
7.743	1	22	775	4	48	28	2196	0	0
7.744	1	12	775	5	49	28	2196	0	0
7.745	1	13	775	6	50	28	2196	0	0
7.746	1	20	775	7	51	28	2196	0	0
7.747	1	21	775	8	53	28	2196	0	0
7.748	1	25	775	9	45	22	1383	0	0
7.75	1	22	776	1	48	28	2196	0	0
7.821	1	15	783	2	1	28	2196	0	0
7.822	1	9	783	3	2	28	2196	0	0
7.823	1	7	783	4	3	28	2196	0	0
7.824	1	10	783	5	4	28	2196	0	0
7.825	1	11	783	6	13	28	2196	0	0
7.826	1	18	783	7	14	28	2196	0	0
7.827	1	23	783	8	15	26	1836	0	0
7.828	1	14	783	9	16	28	2196	0	0
7.829	1	24	783	10	25	24	1620	0	0
7.83	1	1	784	1	26	28	2196	0	0
7.831	1	17	784	2	27	28	2196	0	0
7.832	1	3	784	3	28	28	2196	0	0
7.833	1	8	784	4	34	28	2196	0	0
7.834	1	23	784	5	15	26	1836	0	0
7.835	1	16	784	6	35	28	2196	0	0
7.836	1	24	784	7	25	24	1620	0	0
7.837	1	5	784	8	36	28	2196	0	0
7.838	1	2	784	9	37	28	2196	0	0
7.839	1	19	784	10	43	28	2196	0	0
7.84	1	6	785	1	44	28	2196	0	0
7.841	1	25	785	2	45	22	1383	0	0
7.842	1	4	785	3	46	28	2196	0	0
7.843	1	22	785	4	48	28	2196	0	0
7.844	1	12	785	5	49	28	2196	0	0
7.845	1	13	785	6	50	28	2196	0	0
7.846	1	20	785	7	51	28	2196	0	0
7.847	1	21	785	8	53	28	2196	0	0
7.848	1	25	785	9	45	22	1383	0	0
7.85	1	22	786	1	48	28	2196	0	0
7.921	1	15	793	2	1	28	2196	0	0
7.922	1	9	793	3	2	28	2196	0	0
7.923	1	7	793	4	3	28	2196	0	0
7.924	1	10	793	5	4	28	2196	0	0
7.925	1	11	793	6	13	28	2196	0	0
7.926	1	18	793	7	14	28	2196	0	0
7.927	1	23	793	8	15	26	1836	0	0
7.928	1	14	793	9	16	28	2196	0	0
7.929	1	24	793	10	25	24	1620	0	0
7.93	1	1	794	1	26	28	2196	0	0
7.931	1	17	794	2	27	28	2196	0	0
7.932	1	3	794	3	28	28	2196	0	0
7.933	1	8	794	4	34	28	2196	0	0
7.934	1	23	794	5	15	26	1836	0	0
7.935	1	16	794	6	35	28	2196	0	0
7.936	1	24	794	7	25	24	1620	0	0
7.937	1	5	794	8	36	28	2196	0	0
7.938	1	2	794	9	37	28	2196	0	0
7.939	1	19	794	10	43	28	2196	0	0
7.94	1	6	795	1	44	28	2196	0	0
7.941	1	25	795	2	45	22	1383	0	0
7.942	1	4	795	3	46	28	2196	0	0
7.943	1	22	795	4	48	28	2196	0	0
7.944	1	12	795	5	49	28	2196	0	0
7.945	1	13	795	6	50	28	2196	0	0
7.946	1	20	795	7	51	28	2196	0	0
7.947	1	21	795	8	53	28	2196	0	0
7.948	1	25	795	9	45	22	1383	0	0
7.95	1	22	796	1	48	28	2196	0	0
8.021	1	15	803	2	1	28	2196	0	0
8.022	1	9	803	3	2	28	2196	0	0
8.023	1	7	803	4	3	28	2196	0	0
8.024	1	10	803	5	4	28	2196	0	0
8.025	1	11	803	6	13	28	2196	0	0
8.026	1	18	803	7	14	28	2196	0	0
8.027	1	23	803	8	15	26	1836	0	0
8.028	1	14	803	9	16	28	2196	0	0
8.029	1	24	803	10	25	24	1620	0	0
8.03	1	1	804	1	26	28	2196	0	0
8.031	1	17	804	2	27	28	2196	0	0
8.032	1	3	804	3	28	28	2196	0	0
8.033	1	8	804	4	34	28	2196	0	0
8.034	1	23	804	5	15	26	1836	0	0
8.035	1	16	804	6	35	28	2196	0	0
8.036	1	24	804	7	25	24	1620	0	0
8.037	1	5	804	8	36	28	2196	0	0
8.038	1	2	804	9	37	28	2196	0	0
8.039	1	19	804	10	43	28	2196	0	0
8.04	1	6	805	1	44	28	2196	0	0
8.041	1	25	805	2	45	22	1383	0	0
8.042	1	4	805	3	46	28	2196	0	0
8.043	1	22	805	4	48	28	2196	0	0
8.044	1	12	805	5	49	28	2196	0	0
8.045	1	13	805	6	50	28	2196	0	0
8.046	1	20	805	7	51	28	2196	0	0
8.047	1	21	805	8	53	28	2196	0	0
8.048	1	25	805	9	45	22	1383	0	0
8.05	1	22	806	1	48	28	2196	0	0
8.121	1	15	813	2	1	28	2196	0	0
8.122	1	9	813	3	2	28	2196	0	0
8.123	1	7	813	4	3	28	2196	0	0
8.124	1	10	813	5	4	28	2196	0	0
8.125	1	11	813	6	13	28	2196	0	0
8.126	1	18	813	7	14	28	2196	0	0
8.127	1	23	813	8	15	26	1836	0	0
8.128	1	14	813	9	16	28	2196	0	0
8.129	1	24	813	10	25	24	1620	0	0
8.13	1	1	814	1	26	28	2196	0	0
8.131	1	17	814	2	27	28	2196	0	0
8.132	1	3	814	3	28	28	2196	0	0
8.133	1	8	814	4	34	28	2196	0	0
8.134	1	23	814	5	15	26	1836	0	0
8.135	1	16	814	6	35	28	2196	0	0
8.136	1	24	814	7	25	24	1620	0	0
8.137	1	5	814	8	36	28	2196	0	0
8.138	1	2	814	9	37	28	2196	0	0
8.139	1	19	814	10	43	28	2196	0	0
8.14	1	6	815	1	44	28	2196	0	0
8.141	1	25	815	2	45	22	1383	0	0
8.142	1	4	815	3	46	28	2196	0	0
8.143	1	22	815	4	48	28	2196	0	0
8.144	1	12	815	5	49	28	2196	0	0
8.145	1	13	815	6	50	28	2196	0	0
8.146	1	20	815	7	51	28	2196	0	0
8.147	1	21	815	8	53	28	2196	0	0
8.148	1	25	815	9	45	22	1383	0	0
8.15	1	22	816	1	48	28	2196	0	0
8.221	1	15	823	2	1	28	2196	0	0
8.222	1	9	823	3	2	28	2196	0	0
8.223	1	7	823	4	3	28	2196	0	0
8.224	1	10	823	5	4	28	2196	0	0
8.225	1	11	823	6	13	28	2196	0	0
8.226	1	18	823	7	14	28	2196	0	0
8.227	1	23	823	8	15	26	1836	0	0
8.228	1	14	823	9	16	28	2196	0	0
8.229	1	24	823	10	25	24	1620	0	0
8.23	1	1	824	1	26	28	2196	0	0
8.231	1	17	824	2	27	28	2196	0	0
8.232	1	3	824	3	28	28	2196	0	0
8.233	1	8	824	4	34	28	2196	0	0
8.234	1	23	824	5	15	26	1836	0	0
8.235	1	16	824	6	35	28	2196	0	0
8.236	1	24	824	7	25	24	1620	0	0
8.237	1	5	824	8	36	28	2196	0	0
8.238	1	2	824	9	37	28	2196	0	0
8.239	1	19	824	10	43	28	2196	0	0
8.24	1	6	825	1	44	28	2196	0	0
8.241	1	25	825	2	45	22	1383	0	0
8.242	1	4	825	3	46	28	2196	0	0
8.243	1	22	825	4	48	28	2196	0	0
8.244	1	12	825	5	49	28	2196	0	0
8.245	1	13	825	6	50	28	2196	0	0
8.246	1	20	825	7	51	28	2196	0	0
8.247	1	21	825	8	53	28	2196	0	0
8.248	1	25	825	9	45	22	1383	0	0
8.25	1	22	826	1	48	28	2196	0	0
8.321	1	15	833	2	1	28	2196	0	0
8.322	1	9	833	3	2	28	2196	0	0
8.323	1	7	833	4	3	28	2196	0	0
8.324	1	10	833	5	4	28	2196	0	0
8.325	1	11	833	6	13	28	2196	0	0
8.326	1	18	833	7	14	28	2196	0	0
8.327	1	23	833	8	15	26	1836	0	0
8.328	1	14	833	9	16	28	2196	0	0
8.329	1	24	833	10	25	24	1620	0	0
8.33	1	1	834	1	26	28	2196	0	0
8.331	1	17	834	2	27	28	2196	0	0
8.332	1	3	834	3	28	28	2196	0	0
8.333	1	8	834	4	34	28	2196	0	0
8.334	1	23	834	5	15	26	1836	0	0
8.335	1	16	834	6	35	28	2196	0	0
8.336	1	24	834	7	25	24	1620	0	0
8.337	1	5	834	8	36	28	2196	0	0
8.338	1	2	834	9	37	28	2196	0	0
8.339	1	19	834	10	43	28	2196	0	0
8.34	1	6	835	1	44	28	2196	0	0
8.341	1	25	835	2	45	22	1383	0	0
8.342	1	4	835	3	46	28	2196	0	0
8.343	1	22	835	4	48	28	2196	0	0
8.344	1	12	835	5	49	28	2196	0	0
8.345	1	13	835	6	50	28	2196	0	0
8.346	1	20	835	7	51	28	2196	0	0
8.347	1	21	835	8	53	28	2196	0	0
8.348	1	25	835	9	45	22	1383	0	0
8.35	1	22	836	1	48	28	2196	0	0
8.421	1	15	843	2	1	28	2196	0	0
8.422	1	9	843	3	2	28	2196	0	0
8.423	1	7	843	4	3	28	2196	0	0
8.424	1	10	843	5	4	28	2196	0	0
8.425	1	11	843	6	13	28	2196	0	0
8.426	1	18	843	7	14	28	2196	0	0
8.427	1	23	843	8	15	26	1836	0	0
8.428	1	14	843	9	16	28	2196	0	0
8.429	1	24	843	10	25	24	1620	0	0
8.43	1	1	844	1	26	28	2196	0	0
8.431	1	17	844	2	27	28	2196	0	0
8.432	1	3	844	3	28	28	2196	0	0
8.433	1	8	844	4	34	28	2196	0	0
8.434	1	23	844	5	15	26	1836	0	0
8.435	1	16	844	6	35	28	2196	0	0
8.436	1	24	844	7	25	24	1620	0	0
8.437	1	5	844	8	36	28	2196	0	0
8.438	1	2	844	9	37	28	2196	0	0
8.439	1	19	844	10	43	28	2196	0	0
8.44	1	6	845	1	44	28	2196	0	0
8.441	1	25	845	2	45	22	1383	0	0
8.442	1	4	845	3	46	28	2196	0	0
8.443	1	22	845	4	48	28	2196	0	0
8.444	1	12	845	5	49	28	2196	0	0
8.445	1	13	845	6	50	28	2196	0	0
8.446	1	20	845	7	51	28	2196	0	0
8.447	1	21	845	8	53	28	2196	0	0
8.448	1	25	845	9	45	22	1383	0	0
8.45	1	22	846	1	48	28	2196	0	0
8.521	1	15	853	2	1	28	2196	0	0
8.522	1	9	853	3	2	28	2196	0	0
8.523	1	7	853	4	3	28	2196	0	0
8.524	1	10	853	5	4	28	2196	0	0
8.525	1	11	853	6	13	28	2196	0	0
8.526	1	18	853	7	14	28	2196	0	0
8.527	1	23	853	8	15	26	1836	0	0
8.528	1	14	853	9	16	28	2196	0	0
8.529	1	24	853	10	25	24	1620	0	0
8.53	1	1	854	1	26	28	2196	0	0
8.531	1	17	854	2	27	28	2196	0	0
8.532	1	3	854	3	28	28	2196	0	0
8.533	1	8	854	4	34	28	2196	0	0
8.534	1	23	854	5	15	26	1836	0	0
8.535	1	16	854	6	35	28	2196	0	0
8.536	1	24	854	7	25	24	1620	0	0
8.537	1	5	854	8	36	28	2196	0	0
8.538	1	2	854	9	37	28	2196	0	0
8.539	1	19	854	10	43	28	2196	0	0
8.54	1	6	855	1	44	28	2196	0	0
8.541	1	25	855	2	45	22	1383	0	0
8.542	1	4	855	3	46	28	2196	0	0
8.543	1	22	855	4	48	28	2196	0	0
8.544	1	12	855	5	49	28	2196	0	0
8.545	1	13	855	6	50	28	2196	0	0
8.546	1	20	855	7	51	28	2196	0	0
8.547	1	21	855	8	53	28	2196	0	0
8.548	1	25	855	9	45	22	1383	0	0
8.55	1	22	856	1	48	28	2196	0	0
8.621	1	15	863	2	1	28	2196	0	0
8.622	1	9	863	3	2	28	2196	0	0
8.623	1	7	863	4	3	28	2196	0	0
8.624	1	10	863	5	4	28	2196	0	0
8.625	1	11	863	6	13	28	2196	0	0
8.626	1	18	863	7	14	28	2196	0	0
8.627	1	23	863	8	15	26	1836	0	0
8.628	1	14	863	9	16	28	2196	0	0
8.629	1	24	863	10	25	24	1620	0	0
8.63	1	1	864	1	26	28	2196	0	0
8.631	1	17	864	2	27	28	2196	0	0
8.632	1	3	864	3	28	28	2196	0	0
8.633	1	8	864	4	34	28	2196	0	0
8.634	1	23	864	5	15	26	1836	0	0
8.635	1	16	864	6	35	28	2196	0	0
8.636	1	24	864	7	25	24	1620	0	0
8.637	1	5	864	8	36	28	2196	0	0
8.638	1	2	864	9	37	28	2196	0	0
8.639	1	19	864	10	43	28	2196	0	0
8.64	1	6	865	1	44	28	2196	0	0
8.641	1	25	865	2	45	22	1383	0	0
8.642	1	4	865	3	46	28	2196	0	0
8.643	1	22	865	4	48	28	2196	0	0
8.644	1	12	865	5	49	28	2196	0	0
8.645	1	13	865	6	50	28	2196	0	0
8.646	1	20	865	7	51	28	2196	0	0
8.647	1	21	865	8	53	28	2196	0	0
8.648	1	25	865	9	45	22	1383	0	0
8.65	1	22	866	1	48	28	2196	0	0
8.721	1	15	873	2	1	28	2196	0	0
8.722	1	9	873	3	2	28	2196	0	0
8.723	1	7	873	4	3	28	2196	0	0
8.724	1	10	873	5	4	28	2196	0	0
8.725	1	11	873	6	13	28	2196	0	0
8.726	1	18	873	7	14	28	2196	0	0
8.727	1	23	873	8	15	26	1836	0	0
8.728	1	14	873	9	16	28	2196	0	0
8.729	1	24	873	10	25	24	1620	0	0
8.73	1	1	874	1	26	28	2196	0	0
8.731	1	17	874	2	27	28	2196	0	0
8.732	1	3	874	3	28	28	2196	0	0
8.733	1	8	874	4	34	28	2196	0	0
8.734	1	23	874	5	15	26	1836	0	0
8.735	1	16	874	6	35	28	2196	0	0
8.736	1	24	874	7	25	24	1620	0	0
8.737	1	5	874	8	36	28	2196	0	0
8.738	1	2	874	9	37	28	2196	0	0
8.739	1	19	874	10	43	28	2196	0	0
8.74	1	6	875	1	44	28	2196	0	0
8.741	1	25	875	2	45	22	1383	0	0
8.742	1	4	875	3	46	28	2196	0	0
8.743	1	22	875	4	48	28	2196	0	0
8.744	1	12	875	5	49	28	2196	0	0
8.745	1	13	875	6	50	28	2196	0	0
8.746	1	20	875	7	51	28	2196	0	0
8.747	1	21	875	8	53	28	2196	0	0
8.748	1	25	875	9	45	22	1383	0	0
8.75	1	22	876	1	48	28	2196	0	0
8.821	1	15	883	2	1	28	2196	0	0
8.822	1	9	883	3	2	28	2196	0	0
8.823	1	7	883	4	3	28	2196	0	0
8.824	1	10	883	5	4	28	2196	0	0
8.825	1	11	883	6	13	28	2196	0	0
8.826	1	18	883	7	14	28	2196	0	0
8.827	1	23	883	8	15	26	1836	0	0
8.828	1	14	883	9	16	28	2196	0	0
8.829	1	24	883	10	25	24	1620	0	0
8.83	1	1	884	1	26	28	2196	0	0
8.831	1	17	884	2	27	28	2196	0	0
8.832	1	3	884	3	28	28	2196	0	0
8.833	1	8	884	4	34	28	2196	0	0
8.834	1	23	884	5	15	26	1836	0	0
8.835	1	16	884	6	35	28	2196	0	0
8.836	1	24	884	7	25	24	1620	0	0
8.837	1	5	884	8	36	28	2196	0	0
8.838	1	2	884	9	37	28	2196	0	0
8.839	1	19	884	10	43	28	2196	0	0
8.84	1	6	885	1	44	28	2196	0	0
8.841	1	25	885	2	45	22	1383	0	0
8.842	1	4	885	3	46	28	2196	0	0
8.843	1	22	885	4	48	28	2196	0	0
8.844	1	12	885	5	49	28	2196	0	0
8.845	1	13	885	6	50	28	2196	0	0
8.846	1	20	885	7	51	28	2196	0	0
8.847	1	21	885	8	53	28	2196	0	0
8.848	1	25	885	9	45	22	1383	0	0
8.85	1	22	886	1	48	28	2196	0	0
8.921	1	15	893	2	1	28	2196	0	0
8.922	1	9	893	3	2	28	2196	0	0
8.923	1	7	893	4	3	28	2196	0	0
8.924	1	10	893	5	4	28	2196	0	0
8.925	1	11	893	6	13	28	2196	0	0
8.926	1	18	893	7	14	28	2196	0	0
8.927	1	23	893	8	15	26	1836	0	0
8.928	1	14	893	9	16	28	2196	0	0
8.929	1	24	893	10	25	24	1620	0	0
8.93	1	1	894	1	26	28	2196	0	0
8.931	1	17	894	2	27	28	2196	0	0
8.932	1	3	894	3	28	28	2196	0	0
8.933	1	8	894	4	34	28	2196	0	0
8.934	1	23	894	5	15	26	1836	0	0
8.935	1	16	894	6	35	28	2196	0	0
8.936	1	24	894	7	25	24	1620	0	0
8.937	1	5	894	8	36	28	2196	0	0
8.938	1	2	894	9	37	28	2196	0	0
8.939	1	19	894	10	43	28	2196	0	0
8.94	1	6	895	1	44	28	2196	0	0
8.941	1	25	895	2	45	22	1383	0	0
8.942	1	4	895	3	46	28	2196	0	0
8.943	1	22	895	4	48	28	2196	0	0
8.944	1	12	895	5	49	28	2196	0	0
8.945	1	13	895	6	50	28	2196	0	0
8.946	1	20	895	7	51	28	2196	0	0
8.947	1	21	895	8	53	28	2196	0	0
8.948	1	25	895	9	45	22	1383	0	0
8.95	1	22	896	1	48	28	2196	0	0
9.021	1	15	903	2	1	28	2196	0	0
9.022	1	9	903	3	2	28	2196	0	0
9.023	1	7	903	4	3	28	2196	0	0
9.024	1	10	903	5	4	28	2196	0	0
9.025	1	11	903	6	13	28	2196	0	0
9.026	1	18	903	7	14	28	2196	0	0
9.027	1	23	903	8	15	26	1836	0	0
9.028	1	14	903	9	16	28	2196	0	0
9.029	1	24	903	10	25	24	1620	0	0
9.03	1	1	904	1	26	28	2196	0	0
9.031	1	17	904	2	27	28	2196	0	0
9.032	1	3	904	3	28	28	2196	0	0
9.033	1	8	904	4	34	28	2196	0	0
9.034	1	23	904	5	15	26	1836	0	0
9.035	1	16	904	6	35	28	2196	0	0
9.036	1	24	904	7	25	24	1620	0	0
9.037	1	5	904	8	36	28	2196	0	0
9.038	1	2	904	9	37	28	2196	0	0
9.039	1	19	904	10	43	28	2196	0	0
9.04	1	6	905	1	44	28	2196	0	0
9.041	1	25	905	2	45	22	1383	0	0
9.042	1	4	905	3	46	28	2196	0	0
9.043	1	22	905	4	48	28	2196	0	0
9.044	1	12	905	5	49	28	2196	0	0
9.045	1	13	905	6	50	28	2196	0	0
9.046	1	20	905	7	51	28	2196	0	0
9.047	1	21	905	8	53	28	2196	0	0
9.048	1	25	905	9	45	22	1383	0	0
9.05	1	22	906	1	48	28	2196	0	0
9.121	1	15	913	2	1	28	2196	0	0
9.122	1	9	913	3	2	28	2196	0	0
9.123	1	7	913	4	3	28	2196	0	0
9.124	1	10	913	5	4	28	2196	0	0
9.125	1	11	913	6	13	28	2196	0	0
9.126	1	18	913	7	14	28	2196	0	0
9.127	1	23	913	8	15	26	1836	0	0
9.128	1	14	913	9	16	28	2196	0	0
9.129	1	24	913	10	25	24	1620	0	0
9.13	1	1	914	1	26	28	2196	0	0
9.131	1	17	914	2	27	28	2196	0	0
9.132	1	3	914	3	28	28	2196	0	0
9.133	1	8	914	4	34	28	2196	0	0
9.134	1	23	914	5	15	26	1836	0	0
9.135	1	16	914	6	35	28	2196	0	0
9.136	1	24	914	7	25	24	1620	0	0
9.137	1	5	914	8	36	28	2196	0	0
9.138	1	2	914	9	37	28	2196	0	0
9.139	1	19	914	10	43	28	2196	0	0
9.14	1	6	915	1	44	28	2196	0	0
9.141	1	25	915	2	45	22	1383	0	0
9.142	1	4	915	3	46	28	2196	0	0
9.143	1	22	915	4	48	28	2196	0	0
9.144	1	12	915	5	49	28	2196	0	0
9.145	1	13	915	6	50	28	2196	0	0
9.146	1	20	915	7	51	28	2196	0	0
9.147	1	21	915	8	53	28	2196	0	0
9.148	1	25	915	9	45	22	1383	0	0
9.15	1	22	916	1	48	28	2196	0	0
9.221	1	15	923	2	1	28	2196	0	0
9.222	1	9	923	3	2	28	2196	0	0
9.223	1	7	923	4	3	28	2196	0	0
9.224	1	10	923	5	4	28	2196	0	0
9.225	1	11	923	6	13	28	2196	0	0
9.226	1	18	923	7	14	28	2196	0	0
9.227	1	23	923	8	15	26	1836	0	0
9.228	1	14	923	9	16	28	2196	0	0
9.229	1	24	923	10	25	24	1620	0	0
9.23	1	1	924	1	26	28	2196	0	0
9.231	1	17	924	2	27	28	2196	0	0
9.232	1	3	924	3	28	28	2196	0	0
9.233	1	8	924	4	34	28	2196	0	0
9.234	1	23	924	5	15	26	1836	0	0
9.235	1	16	924	6	35	28	2196	0	0
9.236	1	24	924	7	25	24	1620	0	0
9.237	1	5	924	8	36	28	2196	0	0
9.238	1	2	924	9	37	28	2196	0	0
9.239	1	19	924	10	43	28	2196	0	0
9.24	1	6	925	1	44	28	2196	0	0
9.241	1	25	925	2	45	22	1383	0	0
9.242	1	4	925	3	46	28	2196	0	0
9.243	1	22	925	4	48	28	2196	0	0
9.244	1	12	925	5	49	28	2196	0	0
9.245	1	13	925	6	50	28	2196	0	0
9.246	1	20	925	7	51	28	2196	0	0
9.247	1	21	925	8	53	28	2196	0	0
9.248	1	25	925	9	45	22	1383	0	0
9.25	1	22	926	1	48	28	2196	0	0
9.321	1	15	933	2	1	28	2196	0	0
9.322	1	9	933	3	2	28	2196	0	0
9.323	1	7	933	4	3	28	2196	0	0
9.324	1	10	933	5	4	28	2196	0	0
9.325	1	11	933	6	13	28	2196	0	0
9.326	1	18	933	7	14	28	2196	0	0
9.327	1	23	933	8	15	26	1836	0	0
9.328	1	14	933	9	16	28	2196	0	0
9.329	1	24	933	10	25	24	1620	0	0
9.33	1	1	934	1	26	28	2196	0	0
9.331	1	17	934	2	27	28	2196	0	0
9.332	1	3	934	3	28	28	2196	0	0
9.333	1	8	934	4	34	28	2196	0	0
9.334	1	23	934	5	15	26	1836	0	0
9.335	1	16	934	6	35	28	2196	0	0
9.336	1	24	934	7	25	24	1620	0	0
9.337	1	5	934	8	36	28	2196	0	0
9.338	1	2	934	9	37	28	2196	0	0
9.339	1	19	934	10	43	28	2196	0	0
9.34	1	6	935	1	44	28	2196	0	0
9.341	1	25	935	2	45	22	1383	0	0
9.342	1	4	935	3	46	28	2196	0	0
9.343	1	22	935	4	48	28	2196	0	0
9.344	1	12	935	5	49	28	2196	0	0
9.345	1	13	935	6	50	28	2196	0	0
9.346	1	20	935	7	51	28	2196	0	0
9.347	1	21	935	8	53	28	2196	0	0
9.348	1	25	935	9	45	22	1383	0	0
9.35	1	22	936	1	48	28	2196	0	0
9.421	1	15	943	2	1	28	2196	0	0
9.422	1	9	943	3	2	28	2196	0	0
9.423	1	7	943	4	3	28	2196	0	0
9.424	1	10	943	5	4	28	2196	0	0
9.425	1	11	943	6	13	28	2196	0	0
9.426	1	18	943	7	14	28	2196	0	0
9.427	1	23	943	8	15	26	1836	0	0
9.428	1	14	943	9	16	28	2196	0	0
9.429	1	24	943	10	25	24	1620	0	0
9.43	1	1	944	1	26	28	2196	0	0
9.431	1	17	944	2	27	28	2196	0	0
9.432	1	3	944	3	28	28	2196	0	0
9.433	1	8	944	4	34	28	2196	0	0
9.434	1	23	944	5	15	26	1836	0	0
9.435	1	16	944	6	35	28	2196	0	0
9.436	1	24	944	7	25	24	1620	0	0
9.437	1	5	944	8	36	28	2196	0	0
9.438	1	2	944	9	37	28	2196	0	0
9.439	1	19	944	10	43	28	2196	0	0
9.44	1	6	945	1	44	28	2196	0	0
9.441	1	25	945	2	45	22	1383	0	0
9.442	1	4	945	3	46	28	2196	0	0
9.443	1	22	945	4	48	28	2196	0	0
9.444	1	12	945	5	49	28	2196	0	0
9.445	1	13	945	6	50	28	2196	0	0
9.446	1	20	945	7	51	28	2196	0	0
9.447	1	21	945	8	53	28	2196	0	0
9.448	1	25	945	9	45	22	1383	0	0
9.45	1	22	946	1	48	28	2196	0	0
9.521	1	15	953	2	1	28	2196	0	0
9.522	1	9	953	3	2	28	2196	0	0
9.523	1	7	953	4	3	28	2196	0	0
9.524	1	10	953	5	4	28	2196	0	0
9.525	1	11	953	6	13	28	2196	0	0
9.526	1	18	953	7	14	28	2196	0	0
9.527	1	23	953	8	15	26	1836	0	0
9.528	1	14	953	9	16	28	2196	0	0
9.529	1	24	953	10	25	24	1620	0	0
9.53	1	1	954	1	26	28	2196	0	0
9.531	1	17	954	2	27	28	2196	0	0
9.532	1	3	954	3	28	28	2196	0	0
9.533	1	8	954	4	34	28	2196	0	0
9.534	1	23	954	5	15	26	1836	0	0
9.535	1	16	954	6	35	28	2196	0	0
9.536	1	24	954	7	25	24	1620	0	0
9.537	1	5	954	8	36	28	2196	0	0
9.538	1	2	954	9	37	28	2196	0	0
9.539	1	19	954	10	43	28	2196	0	0
9.54	1	6	955	1	44	28	2196	0	0
9.541	1	25	955	2	45	22	1383	0	0
9.542	1	4	955	3	46	28	2196	0	0
9.543	1	22	955	4	48	28	2196	0	0
9.544	1	12	955	5	49	28	2196	0	0
9.545	1	13	955	6	50	28	2196	0	0
9.546	1	20	955	7	51	28	2196	0	0
9.547	1	21	955	8	53	28	2196	0	0
9.548	1	25	955	9	45	22	1383	0	0
9.55	1	22	956	1	48	28	2196	0	0
9.621	1	15	963	2	1	28	2196	0	0
9.622	1	9	963	3	2	28	2196	0	0
9.623	1	7	963	4	3	28	2196	0	0
9.624	1	10	963	5	4	28	2196	0	0
9.625	1	11	963	6	13	28	2196	0	0
9.626	1	18	963	7	14	28	2196	0	0
9.627	1	23	963	8	15	26	1836	0	0
9.628	1	14	963	9	16	28	2196	0	0
9.629	1	24	963	10	25	24	1620	0	0
9.63	1	1	964	1	26	28	2196	0	0
9.631	1	17	964	2	27	28	2196	0	0
9.632	1	3	964	3	28	28	2196	0	0
9.633	1	8	964	4	34	28	2196	0	0
9.634	1	23	964	5	15	26	1836	0	0
9.635	1	16	964	6	35	28	2196	0	0
9.636	1	24	964	7	25	24	1620	0	0
9.637	1	5	964	8	36	28	2196	0	0
9.638	1	2	964	9	37	28	2196	0	0
9.639	1	19	964	10	43	28	2196	0	0
9.64	1	6	965	1	44	28	2196	0	0
9.641	1	25	965	2	45	22	1383	0	0
9.642	1	4	965	3	46	28	2196	0	0
9.643	1	22	965	4	48	28	2196	0	0
9.644	1	12	965	5	49	28	2196	0	0
9.645	1	13	965	6	50	28	2196	0	0
9.646	1	20	965	7	51	28	2196	0	0
9.647	1	21	965	8	53	28	2196	0	0
9.648	1	25	965	9	45	22	1383	0	0
9.65	1	22	966	1	48	28	2196	0	0
9.721	1	15	973	2	1	28	2196	0	0
9.722	1	9	973	3	2	28	2196	0	0
