% start	end	CellId	IMSI	RNTI	LCID	nTxPDUs	TxBytes	nRxPDUs	RxBytes	delay	stdDev	min	max	PduSize	stdDev	min	max
0	300	1	1	12	3	45002	15897896	45002	15897896	0.003	0	0.003	0.003	353.271	167.559	131	549	
0	300	1	2	18	3	45000	15897892	45000	15897892	0.003	0	0.003	0.003	353.286	28.0415	131	549	
0	300	1	3	17	3	45000	15897892	45000	15897892	0.003	0	0.003	0.003	353.286	167.551	131	549	
0	300	1	4	11	3	45002	15897896	45002	15897896	0.003	0	0.003	0.003	353.271	167.559	131	549	
0	300	1	5	4	3	44998	15897888	44998	15897888	0.003	0	0.003	0.003	353.302	167.551	131	549	
0	300	1	6	14	3	44998	15897888	44998	15897888	0.003	0	0.003	0.003	353.302	167.544	131	549	
0	300	1	7	2	3	44998	15897888	44998	15897888	0.003	0	0.003	0.003	353.302	167.558	131	749	
0	300	1	8	13	3	44998	15897888	44998	15897888	0.003	0	0.003	0.003	353.302	167.544	131	549	
0	300	1	9	1	3	44998	15897888	44998	15897888	0.003	0	0.003	0.003	353.302	167.558	131	749	
0	300	1	10	3	3	44998	15897888	44998	15897888	0.003	0	0.003	0.003	353.302	28.0162	131	549	
