% time	cellId	IMSI	frame	sframe	RNTI	mcsTb1	sizeTb1	mcsTb2	sizeTb2
0.121	1	15	13	2	1	28	2196	0	0
0.122	1	9	13	3	2	28	2196	0	0
0.123	1	7	13	4	3	28	2196	0	0
0.124	1	10	13	5	4	28	2196	0	0
0.125	1	11	13	6	13	28	2196	0	0
0.126	1	18	13	7	14	28	2196	0	0
0.127	1	14	13	8	16	28	2196	0	0
0.128	1	1	13	9	26	28	2196	0	0
0.129	1	17	13	10	27	28	2196	0	0
0.13	1	3	14	1	28	28	2196	0	0
0.131	1	8	14	2	34	28	2196	0	0
0.132	1	23	14	3	15	26	1836	0	0
0.133	1	16	14	4	35	28	2196	0	0
0.134	1	5	14	5	36	28	2196	0	0
0.135	1	2	14	6	37	28	2196	0	0
0.136	1	19	14	7	43	28	2196	0	0
0.137	1	6	14	8	44	28	2196	0	0
0.138	1	4	14	9	46	28	2196	0	0
0.139	1	23	14	10	15	26	1836	0	0
0.14	1	12	15	1	49	28	2196	0	0
0.141	1	22	15	2	48	28	2196	0	0
0.142	1	13	15	3	50	28	2196	0	0
0.143	1	20	15	4	51	28	2196	0	0
0.144	1	21	15	5	53	28	2196	0	0
0.145	1	24	15	6	25	24	1620	0	0
0.146	1	25	15	7	45	22	1383	0	0
0.148	1	22	15	9	48	28	2196	0	0
0.152	1	24	16	3	25	24	1620	0	0
0.153	1	25	16	4	45	22	1383	0	0
0.221	1	15	23	2	1	28	2196	0	0
0.222	1	9	23	3	2	28	2196	0	0
0.223	1	7	23	4	3	28	2196	0	0
0.224	1	10	23	5	4	28	2196	0	0
0.225	1	11	23	6	13	28	2196	0	0
0.226	1	18	23	7	14	28	2196	0	0
0.227	1	23	23	8	15	26	1836	0	0
0.228	1	14	23	9	16	28	2196	0	0
0.229	1	1	23	10	26	28	2196	0	0
0.23	1	17	24	1	27	28	2196	0	0
0.231	1	3	24	2	28	28	2196	0	0
0.232	1	8	24	3	34	28	2196	0	0
0.233	1	16	24	4	35	28	2196	0	0
0.234	1	23	24	5	15	26	1836	0	0
0.235	1	5	24	6	36	28	2196	0	0
0.236	1	2	24	7	37	28	2196	0	0
0.237	1	19	24	8	43	28	2196	0	0
0.238	1	6	24	9	44	28	2196	0	0
0.239	1	4	24	10	46	28	2196	0	0
0.24	1	22	25	1	48	28	2196	0	0
0.241	1	12	25	2	49	28	2196	0	0
0.242	1	13	25	3	50	28	2196	0	0
0.243	1	20	25	4	51	28	2196	0	0
0.244	1	21	25	5	53	28	2196	0	0
0.245	1	24	25	6	25	24	1620	0	0
0.246	1	25	25	7	45	22	1383	0	0
0.247	1	22	25	8	48	28	2196	0	0
0.252	1	24	26	3	25	24	1620	0	0
0.253	1	25	26	4	45	22	1383	0	0
0.321	1	15	33	2	1	28	2196	0	0
0.322	1	9	33	3	2	28	2196	0	0
0.323	1	7	33	4	3	28	2196	0	0
0.324	1	10	33	5	4	28	2196	0	0
0.325	1	11	33	6	13	28	2196	0	0
0.326	1	18	33	7	14	28	2196	0	0
0.327	1	23	33	8	15	26	1836	0	0
0.328	1	14	33	9	16	28	2196	0	0
0.329	1	1	33	10	26	28	2196	0	0
0.33	1	17	34	1	27	28	2196	0	0
0.331	1	3	34	2	28	28	2196	0	0
0.332	1	8	34	3	34	28	2196	0	0
0.333	1	16	34	4	35	28	2196	0	0
0.334	1	23	34	5	15	26	1836	0	0
0.335	1	5	34	6	36	28	2196	0	0
0.336	1	2	34	7	37	28	2196	0	0
0.337	1	19	34	8	43	28	2196	0	0
0.338	1	6	34	9	44	28	2196	0	0
0.339	1	4	34	10	46	28	2196	0	0
0.34	1	22	35	1	48	28	2196	0	0
0.341	1	12	35	2	49	28	2196	0	0
0.342	1	13	35	3	50	28	2196	0	0
0.343	1	20	35	4	51	28	2196	0	0
0.344	1	21	35	5	53	28	2196	0	0
0.345	1	24	35	6	25	24	1620	0	0
0.346	1	25	35	7	45	22	1383	0	0
0.347	1	22	35	8	48	28	2196	0	0
0.352	1	24	36	3	25	24	1620	0	0
0.353	1	25	36	4	45	22	1383	0	0
0.421	1	15	43	2	1	28	2196	0	0
0.422	1	9	43	3	2	28	2196	0	0
0.423	1	7	43	4	3	28	2196	0	0
0.424	1	10	43	5	4	28	2196	0	0
0.425	1	11	43	6	13	28	2196	0	0
0.426	1	18	43	7	14	28	2196	0	0
0.427	1	23	43	8	15	26	1836	0	0
0.428	1	14	43	9	16	28	2196	0	0
0.429	1	1	43	10	26	28	2196	0	0
0.43	1	17	44	1	27	28	2196	0	0
0.431	1	3	44	2	28	28	2196	0	0
0.432	1	8	44	3	34	28	2196	0	0
0.433	1	16	44	4	35	28	2196	0	0
0.434	1	23	44	5	15	26	1836	0	0
0.435	1	5	44	6	36	28	2196	0	0
0.436	1	2	44	7	37	28	2196	0	0
0.437	1	19	44	8	43	28	2196	0	0
0.438	1	6	44	9	44	28	2196	0	0
0.439	1	4	44	10	46	28	2196	0	0
0.44	1	22	45	1	48	28	2196	0	0
0.441	1	12	45	2	49	28	2196	0	0
0.442	1	13	45	3	50	28	2196	0	0
0.443	1	20	45	4	51	28	2196	0	0
0.444	1	21	45	5	53	28	2196	0	0
0.445	1	24	45	6	25	24	1620	0	0
0.446	1	25	45	7	45	22	1383	0	0
0.447	1	22	45	8	48	28	2196	0	0
0.452	1	24	46	3	25	24	1620	0	0
0.453	1	25	46	4	45	22	1383	0	0
0.521	1	15	53	2	1	28	2196	0	0
0.522	1	9	53	3	2	28	2196	0	0
0.523	1	7	53	4	3	28	2196	0	0
0.524	1	10	53	5	4	28	2196	0	0
0.525	1	11	53	6	13	28	2196	0	0
0.526	1	18	53	7	14	28	2196	0	0
0.527	1	23	53	8	15	26	1836	0	0
0.528	1	14	53	9	16	28	2196	0	0
0.529	1	1	53	10	26	28	2196	0	0
0.53	1	17	54	1	27	28	2196	0	0
0.531	1	3	54	2	28	28	2196	0	0
0.532	1	8	54	3	34	28	2196	0	0
0.533	1	16	54	4	35	28	2196	0	0
0.534	1	23	54	5	15	26	1836	0	0
0.535	1	5	54	6	36	28	2196	0	0
0.536	1	2	54	7	37	28	2196	0	0
0.537	1	19	54	8	43	28	2196	0	0
0.538	1	6	54	9	44	28	2196	0	0
0.539	1	4	54	10	46	28	2196	0	0
0.54	1	22	55	1	48	28	2196	0	0
0.541	1	12	55	2	49	28	2196	0	0
0.542	1	13	55	3	50	28	2196	0	0
0.543	1	20	55	4	51	28	2196	0	0
0.544	1	21	55	5	53	28	2196	0	0
0.545	1	24	55	6	25	24	1620	0	0
0.546	1	25	55	7	45	22	1383	0	0
0.547	1	22	55	8	48	28	2196	0	0
0.552	1	24	56	3	25	24	1620	0	0
0.553	1	25	56	4	45	22	1383	0	0
0.621	1	15	63	2	1	28	2196	0	0
0.622	1	9	63	3	2	28	2196	0	0
0.623	1	7	63	4	3	28	2196	0	0
0.624	1	10	63	5	4	28	2196	0	0
0.625	1	11	63	6	13	28	2196	0	0
0.626	1	18	63	7	14	28	2196	0	0
0.627	1	23	63	8	15	26	1836	0	0
0.628	1	14	63	9	16	28	2196	0	0
0.629	1	1	63	10	26	28	2196	0	0
0.63	1	17	64	1	27	28	2196	0	0
0.631	1	3	64	2	28	28	2196	0	0
0.632	1	8	64	3	34	28	2196	0	0
0.633	1	16	64	4	35	28	2196	0	0
0.634	1	23	64	5	15	26	1836	0	0
0.635	1	5	64	6	36	28	2196	0	0
0.636	1	2	64	7	37	28	2196	0	0
0.637	1	19	64	8	43	28	2196	0	0
0.638	1	6	64	9	44	28	2196	0	0
0.639	1	4	64	10	46	28	2196	0	0
0.64	1	22	65	1	48	28	2196	0	0
0.641	1	12	65	2	49	28	2196	0	0
0.642	1	13	65	3	50	28	2196	0	0
0.643	1	20	65	4	51	28	2196	0	0
0.644	1	21	65	5	53	28	2196	0	0
0.645	1	24	65	6	25	24	1620	0	0
0.646	1	25	65	7	45	22	1383	0	0
0.647	1	22	65	8	48	28	2196	0	0
0.652	1	24	66	3	25	24	1620	0	0
0.653	1	25	66	4	45	22	1383	0	0
0.721	1	15	73	2	1	28	2196	0	0
0.722	1	9	73	3	2	28	2196	0	0
0.723	1	7	73	4	3	28	2196	0	0
0.724	1	10	73	5	4	28	2196	0	0
0.725	1	11	73	6	13	28	2196	0	0
0.726	1	18	73	7	14	28	2196	0	0
0.727	1	23	73	8	15	26	1836	0	0
0.728	1	14	73	9	16	28	2196	0	0
0.729	1	1	73	10	26	28	2196	0	0
0.73	1	17	74	1	27	28	2196	0	0
0.731	1	3	74	2	28	28	2196	0	0
0.732	1	8	74	3	34	28	2196	0	0
0.733	1	16	74	4	35	28	2196	0	0
0.734	1	23	74	5	15	26	1836	0	0
0.735	1	5	74	6	36	28	2196	0	0
0.736	1	2	74	7	37	28	2196	0	0
0.737	1	19	74	8	43	28	2196	0	0
0.738	1	6	74	9	44	28	2196	0	0
0.739	1	4	74	10	46	28	2196	0	0
0.74	1	22	75	1	48	28	2196	0	0
0.741	1	12	75	2	49	28	2196	0	0
0.742	1	13	75	3	50	28	2196	0	0
0.743	1	20	75	4	51	28	2196	0	0
0.744	1	21	75	5	53	28	2196	0	0
0.745	1	24	75	6	25	24	1620	0	0
0.746	1	25	75	7	45	22	1383	0	0
0.747	1	22	75	8	48	28	2196	0	0
0.752	1	24	76	3	25	24	1620	0	0
0.753	1	25	76	4	45	22	1383	0	0
0.821	1	15	83	2	1	28	2196	0	0
0.822	1	9	83	3	2	28	2196	0	0
0.823	1	7	83	4	3	28	2196	0	0
0.824	1	10	83	5	4	28	2196	0	0
0.825	1	11	83	6	13	28	2196	0	0
0.826	1	18	83	7	14	28	2196	0	0
0.827	1	23	83	8	15	26	1836	0	0
0.828	1	14	83	9	16	28	2196	0	0
0.829	1	1	83	10	26	28	2196	0	0
0.83	1	17	84	1	27	28	2196	0	0
0.831	1	3	84	2	28	28	2196	0	0
0.832	1	8	84	3	34	28	2196	0	0
0.833	1	16	84	4	35	28	2196	0	0
0.834	1	23	84	5	15	26	1836	0	0
0.835	1	5	84	6	36	28	2196	0	0
0.836	1	2	84	7	37	28	2196	0	0
0.837	1	19	84	8	43	28	2196	0	0
0.838	1	6	84	9	44	28	2196	0	0
0.839	1	4	84	10	46	28	2196	0	0
0.84	1	22	85	1	48	28	2196	0	0
0.841	1	12	85	2	49	28	2196	0	0
0.842	1	13	85	3	50	28	2196	0	0
0.843	1	20	85	4	51	28	2196	0	0
0.844	1	21	85	5	53	28	2196	0	0
0.845	1	24	85	6	25	24	1620	0	0
0.846	1	25	85	7	45	22	1383	0	0
0.847	1	22	85	8	48	28	2196	0	0
0.852	1	24	86	3	25	24	1620	0	0
0.853	1	25	86	4	45	22	1383	0	0
0.921	1	15	93	2	1	28	2196	0	0
0.922	1	9	93	3	2	28	2196	0	0
0.923	1	7	93	4	3	28	2196	0	0
0.924	1	10	93	5	4	28	2196	0	0
0.925	1	11	93	6	13	28	2196	0	0
0.926	1	18	93	7	14	28	2196	0	0
0.927	1	23	93	8	15	26	1836	0	0
0.928	1	14	93	9	16	28	2196	0	0
0.929	1	1	93	10	26	28	2196	0	0
0.93	1	17	94	1	27	28	2196	0	0
0.931	1	3	94	2	28	28	2196	0	0
0.932	1	8	94	3	34	28	2196	0	0
0.933	1	16	94	4	35	28	2196	0	0
0.934	1	23	94	5	15	26	1836	0	0
0.935	1	5	94	6	36	28	2196	0	0
0.936	1	2	94	7	37	28	2196	0	0
0.937	1	19	94	8	43	28	2196	0	0
0.938	1	6	94	9	44	28	2196	0	0
0.939	1	4	94	10	46	28	2196	0	0
0.94	1	22	95	1	48	28	2196	0	0
0.941	1	12	95	2	49	28	2196	0	0
0.942	1	13	95	3	50	28	2196	0	0
0.943	1	20	95	4	51	28	2196	0	0
0.944	1	21	95	5	53	28	2196	0	0
0.945	1	24	95	6	25	24	1620	0	0
0.946	1	25	95	7	45	22	1383	0	0
0.947	1	22	95	8	48	28	2196	0	0
0.952	1	24	96	3	25	24	1620	0	0
0.953	1	25	96	4	45	22	1383	0	0
1.021	1	15	103	2	1	28	2196	0	0
1.022	1	9	103	3	2	28	2196	0	0
1.023	1	7	103	4	3	28	2196	0	0
1.024	1	10	103	5	4	28	2196	0	0
1.025	1	11	103	6	13	28	2196	0	0
1.026	1	18	103	7	14	28	2196	0	0
1.027	1	23	103	8	15	26	1836	0	0
1.028	1	14	103	9	16	28	2196	0	0
1.029	1	1	103	10	26	28	2196	0	0
1.03	1	17	104	1	27	28	2196	0	0
1.031	1	3	104	2	28	28	2196	0	0
1.032	1	8	104	3	34	28	2196	0	0
1.033	1	16	104	4	35	28	2196	0	0
1.034	1	23	104	5	15	26	1836	0	0
1.035	1	5	104	6	36	28	2196	0	0
1.036	1	2	104	7	37	28	2196	0	0
1.037	1	19	104	8	43	28	2196	0	0
1.038	1	6	104	9	44	28	2196	0	0
1.039	1	4	104	10	46	28	2196	0	0
1.04	1	22	105	1	48	28	2196	0	0
1.041	1	12	105	2	49	28	2196	0	0
1.042	1	13	105	3	50	28	2196	0	0
1.043	1	20	105	4	51	28	2196	0	0
1.044	1	21	105	5	53	28	2196	0	0
1.045	1	24	105	6	25	24	1620	0	0
1.046	1	25	105	7	45	22	1383	0	0
1.047	1	22	105	8	48	28	2196	0	0
1.052	1	24	106	3	25	24	1620	0	0
1.053	1	25	106	4	45	22	1383	0	0
1.121	1	15	113	2	1	28	2196	0	0
1.122	1	9	113	3	2	28	2196	0	0
1.123	1	7	113	4	3	28	2196	0	0
1.124	1	10	113	5	4	28	2196	0	0
1.125	1	11	113	6	13	28	2196	0	0
1.126	1	18	113	7	14	28	2196	0	0
1.127	1	23	113	8	15	26	1836	0	0
1.128	1	14	113	9	16	28	2196	0	0
1.129	1	1	113	10	26	28	2196	0	0
1.13	1	17	114	1	27	28	2196	0	0
1.131	1	3	114	2	28	28	2196	0	0
1.132	1	8	114	3	34	28	2196	0	0
1.133	1	16	114	4	35	28	2196	0	0
1.134	1	23	114	5	15	26	1836	0	0
1.135	1	5	114	6	36	28	2196	0	0
1.136	1	2	114	7	37	28	2196	0	0
1.137	1	19	114	8	43	28	2196	0	0
1.138	1	6	114	9	44	28	2196	0	0
1.139	1	4	114	10	46	28	2196	0	0
1.14	1	22	115	1	48	28	2196	0	0
1.141	1	12	115	2	49	28	2196	0	0
1.142	1	13	115	3	50	28	2196	0	0
1.143	1	20	115	4	51	28	2196	0	0
1.144	1	21	115	5	53	28	2196	0	0
1.145	1	24	115	6	25	24	1620	0	0
1.146	1	25	115	7	45	22	1383	0	0
1.147	1	22	115	8	48	28	2196	0	0
1.152	1	24	116	3	25	24	1620	0	0
1.153	1	25	116	4	45	22	1383	0	0
1.221	1	15	123	2	1	28	2196	0	0
1.222	1	9	123	3	2	28	2196	0	0
1.223	1	7	123	4	3	28	2196	0	0
1.224	1	10	123	5	4	28	2196	0	0
1.225	1	11	123	6	13	28	2196	0	0
1.226	1	18	123	7	14	28	2196	0	0
1.227	1	23	123	8	15	26	1836	0	0
1.228	1	14	123	9	16	28	2196	0	0
1.229	1	1	123	10	26	28	2196	0	0
1.23	1	17	124	1	27	28	2196	0	0
1.231	1	3	124	2	28	28	2196	0	0
1.232	1	8	124	3	34	28	2196	0	0
1.233	1	16	124	4	35	28	2196	0	0
1.234	1	23	124	5	15	26	1836	0	0
1.235	1	5	124	6	36	28	2196	0	0
1.236	1	2	124	7	37	28	2196	0	0
1.237	1	19	124	8	43	28	2196	0	0
1.238	1	6	124	9	44	28	2196	0	0
1.239	1	4	124	10	46	28	2196	0	0
1.24	1	22	125	1	48	28	2196	0	0
1.241	1	12	125	2	49	28	2196	0	0
1.242	1	13	125	3	50	28	2196	0	0
1.243	1	20	125	4	51	28	2196	0	0
1.244	1	21	125	5	53	28	2196	0	0
1.245	1	24	125	6	25	24	1620	0	0
1.246	1	25	125	7	45	22	1383	0	0
1.247	1	22	125	8	48	28	2196	0	0
1.252	1	24	126	3	25	24	1620	0	0
1.253	1	25	126	4	45	22	1383	0	0
1.321	1	15	133	2	1	28	2196	0	0
1.322	1	9	133	3	2	28	2196	0	0
1.323	1	7	133	4	3	28	2196	0	0
1.324	1	10	133	5	4	28	2196	0	0
1.325	1	11	133	6	13	28	2196	0	0
1.326	1	18	133	7	14	28	2196	0	0
1.327	1	23	133	8	15	26	1836	0	0
1.328	1	14	133	9	16	28	2196	0	0
1.329	1	1	133	10	26	28	2196	0	0
1.33	1	17	134	1	27	28	2196	0	0
1.331	1	3	134	2	28	28	2196	0	0
1.332	1	8	134	3	34	28	2196	0	0
1.333	1	16	134	4	35	28	2196	0	0
1.334	1	23	134	5	15	26	1836	0	0
1.335	1	5	134	6	36	28	2196	0	0
1.336	1	2	134	7	37	28	2196	0	0
1.337	1	19	134	8	43	28	2196	0	0
1.338	1	6	134	9	44	28	2196	0	0
1.339	1	4	134	10	46	28	2196	0	0
1.34	1	22	135	1	48	28	2196	0	0
1.341	1	12	135	2	49	28	2196	0	0
1.342	1	13	135	3	50	28	2196	0	0
1.343	1	20	135	4	51	28	2196	0	0
1.344	1	21	135	5	53	28	2196	0	0
1.345	1	24	135	6	25	24	1620	0	0
1.346	1	25	135	7	45	22	1383	0	0
1.347	1	22	135	8	48	28	2196	0	0
1.352	1	24	136	3	25	24	1620	0	0
1.353	1	25	136	4	45	22	1383	0	0
1.421	1	15	143	2	1	28	2196	0	0
1.422	1	9	143	3	2	28	2196	0	0
1.423	1	7	143	4	3	28	2196	0	0
1.424	1	10	143	5	4	28	2196	0	0
1.425	1	11	143	6	13	28	2196	0	0
1.426	1	18	143	7	14	28	2196	0	0
1.427	1	23	143	8	15	26	1836	0	0
1.428	1	14	143	9	16	28	2196	0	0
1.429	1	1	143	10	26	28	2196	0	0
1.43	1	17	144	1	27	28	2196	0	0
1.431	1	3	144	2	28	28	2196	0	0
1.432	1	8	144	3	34	28	2196	0	0
1.433	1	16	144	4	35	28	2196	0	0
1.434	1	23	144	5	15	26	1836	0	0
1.435	1	5	144	6	36	28	2196	0	0
1.436	1	2	144	7	37	28	2196	0	0
1.437	1	19	144	8	43	28	2196	0	0
1.438	1	6	144	9	44	28	2196	0	0
1.439	1	4	144	10	46	28	2196	0	0
1.44	1	22	145	1	48	28	2196	0	0
1.441	1	12	145	2	49	28	2196	0	0
1.442	1	13	145	3	50	28	2196	0	0
1.443	1	20	145	4	51	28	2196	0	0
1.444	1	21	145	5	53	28	2196	0	0
1.445	1	24	145	6	25	24	1620	0	0
1.446	1	25	145	7	45	22	1383	0	0
1.447	1	22	145	8	48	28	2196	0	0
1.452	1	24	146	3	25	24	1620	0	0
1.453	1	25	146	4	45	22	1383	0	0
1.521	1	15	153	2	1	28	2196	0	0
1.522	1	9	153	3	2	28	2196	0	0
1.523	1	7	153	4	3	28	2196	0	0
1.524	1	10	153	5	4	28	2196	0	0
1.525	1	11	153	6	13	28	2196	0	0
1.526	1	18	153	7	14	28	2196	0	0
1.527	1	23	153	8	15	26	1836	0	0
1.528	1	14	153	9	16	28	2196	0	0
1.529	1	1	153	10	26	28	2196	0	0
1.53	1	17	154	1	27	28	2196	0	0
1.531	1	3	154	2	28	28	2196	0	0
1.532	1	8	154	3	34	28	2196	0	0
1.533	1	16	154	4	35	28	2196	0	0
1.534	1	23	154	5	15	26	1836	0	0
1.535	1	5	154	6	36	28	2196	0	0
1.536	1	2	154	7	37	28	2196	0	0
1.537	1	19	154	8	43	28	2196	0	0
1.538	1	6	154	9	44	28	2196	0	0
1.539	1	4	154	10	46	28	2196	0	0
1.54	1	22	155	1	48	28	2196	0	0
1.541	1	12	155	2	49	28	2196	0	0
1.542	1	13	155	3	50	28	2196	0	0
1.543	1	20	155	4	51	28	2196	0	0
1.544	1	21	155	5	53	28	2196	0	0
1.545	1	24	155	6	25	24	1620	0	0
1.546	1	25	155	7	45	22	1383	0	0
1.547	1	22	155	8	48	28	2196	0	0
1.552	1	24	156	3	25	24	1620	0	0
1.553	1	25	156	4	45	22	1383	0	0
1.621	1	15	163	2	1	28	2196	0	0
1.622	1	9	163	3	2	28	2196	0	0
1.623	1	7	163	4	3	28	2196	0	0
1.624	1	10	163	5	4	28	2196	0	0
1.625	1	11	163	6	13	28	2196	0	0
1.626	1	18	163	7	14	28	2196	0	0
1.627	1	23	163	8	15	26	1836	0	0
1.628	1	14	163	9	16	28	2196	0	0
1.629	1	1	163	10	26	28	2196	0	0
1.63	1	17	164	1	27	28	2196	0	0
1.631	1	3	164	2	28	28	2196	0	0
1.632	1	8	164	3	34	28	2196	0	0
1.633	1	16	164	4	35	28	2196	0	0
1.634	1	23	164	5	15	26	1836	0	0
1.635	1	5	164	6	36	28	2196	0	0
1.636	1	2	164	7	37	28	2196	0	0
1.637	1	19	164	8	43	28	2196	0	0
1.638	1	6	164	9	44	28	2196	0	0
1.639	1	4	164	10	46	28	2196	0	0
1.64	1	22	165	1	48	28	2196	0	0
1.641	1	12	165	2	49	28	2196	0	0
1.642	1	13	165	3	50	28	2196	0	0
1.643	1	20	165	4	51	28	2196	0	0
1.644	1	21	165	5	53	28	2196	0	0
1.645	1	24	165	6	25	24	1620	0	0
1.646	1	25	165	7	45	22	1383	0	0
1.647	1	22	165	8	48	28	2196	0	0
1.652	1	24	166	3	25	24	1620	0	0
1.653	1	25	166	4	45	22	1383	0	0
1.721	1	15	173	2	1	28	2196	0	0
1.722	1	9	173	3	2	28	2196	0	0
1.723	1	7	173	4	3	28	2196	0	0
1.724	1	10	173	5	4	28	2196	0	0
1.725	1	11	173	6	13	28	2196	0	0
1.726	1	18	173	7	14	28	2196	0	0
1.727	1	23	173	8	15	26	1836	0	0
1.728	1	14	173	9	16	28	2196	0	0
1.729	1	1	173	10	26	28	2196	0	0
1.73	1	17	174	1	27	28	2196	0	0
1.731	1	3	174	2	28	28	2196	0	0
1.732	1	8	174	3	34	28	2196	0	0
1.733	1	16	174	4	35	28	2196	0	0
1.734	1	23	174	5	15	26	1836	0	0
1.735	1	5	174	6	36	28	2196	0	0
1.736	1	2	174	7	37	28	2196	0	0
1.737	1	19	174	8	43	28	2196	0	0
1.738	1	6	174	9	44	28	2196	0	0
1.739	1	4	174	10	46	28	2196	0	0
1.74	1	22	175	1	48	28	2196	0	0
1.741	1	12	175	2	49	28	2196	0	0
1.742	1	13	175	3	50	28	2196	0	0
1.743	1	20	175	4	51	28	2196	0	0
1.744	1	21	175	5	53	28	2196	0	0
1.745	1	24	175	6	25	24	1620	0	0
1.746	1	25	175	7	45	22	1383	0	0
1.747	1	22	175	8	48	28	2196	0	0
1.752	1	24	176	3	25	24	1620	0	0
1.753	1	25	176	4	45	22	1383	0	0
1.821	1	15	183	2	1	28	2196	0	0
1.822	1	9	183	3	2	28	2196	0	0
1.823	1	7	183	4	3	28	2196	0	0
1.824	1	10	183	5	4	28	2196	0	0
1.825	1	11	183	6	13	28	2196	0	0
1.826	1	18	183	7	14	28	2196	0	0
1.827	1	23	183	8	15	26	1836	0	0
1.828	1	14	183	9	16	28	2196	0	0
1.829	1	1	183	10	26	28	2196	0	0
1.83	1	17	184	1	27	28	2196	0	0
1.831	1	3	184	2	28	28	2196	0	0
1.832	1	8	184	3	34	28	2196	0	0
1.833	1	16	184	4	35	28	2196	0	0
1.834	1	23	184	5	15	26	1836	0	0
1.835	1	5	184	6	36	28	2196	0	0
1.836	1	2	184	7	37	28	2196	0	0
1.837	1	19	184	8	43	28	2196	0	0
1.838	1	6	184	9	44	28	2196	0	0
1.839	1	4	184	10	46	28	2196	0	0
1.84	1	22	185	1	48	28	2196	0	0
1.841	1	12	185	2	49	28	2196	0	0
1.842	1	13	185	3	50	28	2196	0	0
1.843	1	20	185	4	51	28	2196	0	0
1.844	1	21	185	5	53	28	2196	0	0
1.845	1	24	185	6	25	24	1620	0	0
1.846	1	25	185	7	45	22	1383	0	0
1.847	1	22	185	8	48	28	2196	0	0
1.852	1	24	186	3	25	24	1620	0	0
1.853	1	25	186	4	45	22	1383	0	0
1.921	1	15	193	2	1	28	2196	0	0
1.922	1	9	193	3	2	28	2196	0	0
1.923	1	7	193	4	3	28	2196	0	0
1.924	1	10	193	5	4	28	2196	0	0
1.925	1	11	193	6	13	28	2196	0	0
1.926	1	18	193	7	14	28	2196	0	0
1.927	1	23	193	8	15	26	1836	0	0
1.928	1	14	193	9	16	28	2196	0	0
1.929	1	1	193	10	26	28	2196	0	0
1.93	1	17	194	1	27	28	2196	0	0
1.931	1	3	194	2	28	28	2196	0	0
1.932	1	8	194	3	34	28	2196	0	0
1.933	1	16	194	4	35	28	2196	0	0
1.934	1	23	194	5	15	26	1836	0	0
1.935	1	5	194	6	36	28	2196	0	0
1.936	1	2	194	7	37	28	2196	0	0
1.937	1	19	194	8	43	28	2196	0	0
1.938	1	6	194	9	44	28	2196	0	0
1.939	1	4	194	10	46	28	2196	0	0
1.94	1	22	195	1	48	28	2196	0	0
1.941	1	12	195	2	49	28	2196	0	0
1.942	1	13	195	3	50	28	2196	0	0
1.943	1	20	195	4	51	28	2196	0	0
1.944	1	21	195	5	53	28	2196	0	0
1.945	1	24	195	6	25	24	1620	0	0
1.946	1	25	195	7	45	22	1383	0	0
1.947	1	22	195	8	48	28	2196	0	0
1.952	1	24	196	3	25	24	1620	0	0
1.953	1	25	196	4	45	22	1383	0	0
2.021	1	15	203	2	1	28	2196	0	0
2.022	1	9	203	3	2	28	2196	0	0
2.023	1	7	203	4	3	28	2196	0	0
2.024	1	10	203	5	4	28	2196	0	0
2.025	1	11	203	6	13	28	2196	0	0
2.026	1	18	203	7	14	28	2196	0	0
2.027	1	23	203	8	15	26	1836	0	0
2.028	1	14	203	9	16	28	2196	0	0
2.029	1	1	203	10	26	28	2196	0	0
2.03	1	17	204	1	27	28	2196	0	0
2.031	1	3	204	2	28	28	2196	0	0
2.032	1	8	204	3	34	28	2196	0	0
2.033	1	16	204	4	35	28	2196	0	0
2.034	1	23	204	5	15	26	1836	0	0
2.035	1	5	204	6	36	28	2196	0	0
2.036	1	2	204	7	37	28	2196	0	0
2.037	1	19	204	8	43	28	2196	0	0
2.038	1	6	204	9	44	28	2196	0	0
2.039	1	4	204	10	46	28	2196	0	0
2.04	1	22	205	1	48	28	2196	0	0
2.041	1	12	205	2	49	28	2196	0	0
2.042	1	13	205	3	50	28	2196	0	0
2.043	1	20	205	4	51	28	2196	0	0
2.044	1	21	205	5	53	28	2196	0	0
2.045	1	24	205	6	25	24	1620	0	0
2.046	1	25	205	7	45	22	1383	0	0
2.047	1	22	205	8	48	28	2196	0	0
2.052	1	24	206	3	25	24	1620	0	0
2.053	1	25	206	4	45	22	1383	0	0
2.121	1	15	213	2	1	28	2196	0	0
2.122	1	9	213	3	2	28	2196	0	0
2.123	1	7	213	4	3	28	2196	0	0
2.124	1	10	213	5	4	28	2196	0	0
2.125	1	11	213	6	13	28	2196	0	0
2.126	1	18	213	7	14	28	2196	0	0
2.127	1	23	213	8	15	26	1836	0	0
2.128	1	14	213	9	16	28	2196	0	0
2.129	1	1	213	10	26	28	2196	0	0
2.13	1	17	214	1	27	28	2196	0	0
2.131	1	3	214	2	28	28	2196	0	0
2.132	1	8	214	3	34	28	2196	0	0
2.133	1	16	214	4	35	28	2196	0	0
2.134	1	23	214	5	15	26	1836	0	0
2.135	1	5	214	6	36	28	2196	0	0
2.136	1	2	214	7	37	28	2196	0	0
2.137	1	19	214	8	43	28	2196	0	0
2.138	1	6	214	9	44	28	2196	0	0
2.139	1	4	214	10	46	28	2196	0	0
2.14	1	22	215	1	48	28	2196	0	0
2.141	1	12	215	2	49	28	2196	0	0
2.142	1	13	215	3	50	28	2196	0	0
2.143	1	20	215	4	51	28	2196	0	0
2.144	1	21	215	5	53	28	2196	0	0
2.145	1	24	215	6	25	24	1620	0	0
2.146	1	25	215	7	45	22	1383	0	0
