% start	end	CellId	IMSI	RNTI	LCID	nTxPDUs	TxBytes	nRxPDUs	RxBytes	delay	stdDev	min	max	PduSize	stdDev	min	max
0	300	1	1	12	3	70928	13121278	70928	13121278	0.003	0	0.003	0.003	184.994	0.106318	183	185	
0	300	1	2	18	3	98085	13045439	98084	13045306	0.003	0	0.003	0.003	133.001	0.434297	131	269	
0	300	1	3	17	3	141820	12986552	141819	12986473	0.003	0	0.003	0.003	91.5708	29.5466	77	241	
0	300	1	4	11	3	122442	12995725	122441	12995664	0.003	0	0.003	0.003	106.138	29.1802	59	193	
0	300	1	5	4	3	147692	12982252	147690	12982158	0.003	0	0.003	0.003	87.9014	19.4661	45	201	
0	300	1	6	14	3	163606	12962428	163605	12962361	0.003	0	0.003	0.003	79.2296	19.8207	30	137	
0	300	1	7	2	3	163555	12962433	163554	12962332	0.003	0	0.003	0.003	79.2541	19.8057	30	137	
0	300	1	8	13	3	168230	12950365	168229	12950264	0.003	0	0.003	0.003	76.98	20.639	20	129	
0	300	1	9	1	3	179828	12941632	179827	12941545	0.003	0	0.003	0.003	71.9666	22.5046	13	105	
0	300	1	10	3	3	179688	12941640	179687	12941553	0.003	0	0.003	0.003	72.0228	22.469	13	105	
