% start	end	CellId	IMSI	RNTI	LCID	nTxPDUs	TxBytes	nRxPDUs	RxBytes	delay	stdDev	min	max	PduSize	stdDev	min	max
0	30	1	1	26	3	1794	318734	1794	318734	0.003	0	0.003	0.003	177.667	16.4024	141	185	
0	30	1	2	37	3	1794	318734	1794	318734	0.003	0	0.003	0.003	177.667	16.4024	141	185	
0	30	1	3	28	3	1794	318734	1794	318734	0.003	0	0.003	0.003	177.667	16.4024	141	185	
0	30	1	4	46	3	1794	318734	1794	318734	0.003	0	0.003	0.003	177.667	16.4024	141	185	
0	30	1	5	36	3	1794	318734	1794	318734	0.003	0	0.003	0.003	177.667	16.4024	141	185	
0	30	1	6	44	3	1794	318734	1794	318734	0.003	0	0.003	0.003	177.667	16.4024	141	185	
0	30	1	7	3	3	1794	318734	1794	318734	0.003	0	0.003	0.003	177.667	16.4024	141	185	
0	30	1	8	34	3	1794	318734	1794	318734	0.003	0	0.003	0.003	177.667	16.4024	141	185	
0	30	1	9	2	3	1794	318734	1794	318734	0.003	0	0.003	0.003	177.667	16.4024	141	185	
0	30	1	10	4	3	1794	318734	1794	318734	0.003	0	0.003	0.003	177.667	16.4024	141	185	
0	30	1	11	13	3	1794	318734	1794	318734	0.003	0	0.003	0.003	177.667	16.4024	141	185	
0	30	1	12	49	3	1794	318734	1794	318734	0.003	0	0.003	0.003	177.667	16.4024	141	185	
0	30	1	13	50	3	1794	318734	1794	318734	0.003	0	0.003	0.003	177.667	16.4024	141	185	
0	30	1	14	16	3	1794	318734	1794	318734	0.003	0	0.003	0.003	177.667	16.4024	141	185	
0	30	1	15	1	3	1794	318734	1794	318734	0.003	0	0.003	0.003	177.667	16.4024	141	185	
0	30	1	16	35	3	1794	318734	1794	318734	0.003	0	0.003	0.003	177.667	16.4024	141	185	
0	30	1	17	27	3	1794	318734	1794	318734	0.003	0	0.003	0.003	177.667	16.4024	141	185	
0	30	1	18	14	3	1794	318734	1794	318734	0.003	0	0.003	0.003	177.667	16.4024	141	185	
0	30	1	19	43	3	1794	318734	1794	318734	0.003	0	0.003	0.003	177.667	16.4024	141	185	
0	30	1	20	51	3	1794	318734	1794	318734	0.003	0	0.003	0.003	177.667	16.4024	141	185	
0	30	1	21	53	3	1794	318734	1794	318734	0.0030078	0.000233658	0.003	0.01	177.667	16.4024	141	185	
0	30	1	22	48	3	1651	318448	1651	318448	0.01	0	0.01	0.01	192.882	49.7644	136	373	
0	30	1	23	15	3	1869	318884	1869	318884	0.01	0	0.01	0.01	170.617	82.4773	17	301	
0	30	1	24	25	3	1606	318358	1606	318358	0.01	0	0.01	0.01	198.23	67.3221	124	269	
0	30	1	25	45	3	1910	318966	1910	318966	0.01	0	0.01	0.01	166.998	72.2858	21	233	
